id,url,normalized_url,source_url,discovered_at,provenance,owner_candidate,locale,freshness,rights_privacy_state,checksum,disposition,evidence_date,notes
url-0552,http://www.lps.ufrj.br:80/~neural_w/Discriminator/Menu.html,http://www.lps.ufrj.br/~neural_w/Discriminator/Menu.html,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2001-06-06T14:28:39Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:90177044f2a1b730d9432fa1bb3b9de81ab5fa295b5c8c9a46c43c9134e00e83,410,2001-06-06,Wayback CDX capture 2001-06-06; archive is not current truth; CDX digest=VOCGMZAZ43DKSV3DEHST45PT7GXXVQXV
url-0553,http://www.lps.ufrj.br:80/~neural_w/Discriminator/Register.html,http://www.lps.ufrj.br/~neural_w/Discriminator/Register.html,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2002-10-10T03:08:10Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:23482b746b03ab9fc5f409acfdabb65ed2a65a5ef212d66d7d8404323a81da13,410,2002-10-10,Wayback CDX capture 2002-10-10; archive is not current truth; CDX digest=L32UIXZC72LMZUO2GJMRPR5E5O55GOQR
url-0554,http://www.lps.ufrj.br:80/~neural_w/Discriminator/Remove.html,http://www.lps.ufrj.br/~neural_w/Discriminator/Remove.html,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2002-12-08T01:27:16Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:27468208ae21def90aa3bc77458b46fdfb00b04c4b28526496b558db4b521646,410,2002-12-08,Wayback CDX capture 2002-12-08; archive is not current truth; CDX digest=ZKJH6O3ZTV3VZ4XLPDA2NY4VXWKTXQ5H
url-0555,http://www.lps.ufrj.br:80/~neural_w/Discriminator/Update.html,http://www.lps.ufrj.br/~neural_w/Discriminator/Update.html,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2002-10-10T02:43:38Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:4261e24b584d22fecec56e84958a7d31e0af08660bab82b9306947e06bd9ea15,410,2002-10-10,Wayback CDX capture 2002-10-10; archive is not current truth; CDX digest=IU66HETCWQYBCYOPXUC5S4NSGRIMZGEU
url-0556,http://www.lps.ufrj.br:80/~neural_w/Documentation/About.html,http://www.lps.ufrj.br/~neural_w/Documentation/About.html,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2004-08-06T11:05:54Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:4a109e956c127cdc0c9503c6d5ba71f7c6ec7a3f1a0b5f0cbacc4afb78d9d5d8,410,2004-08-06,Wayback CDX capture 2004-08-06; archive is not current truth; CDX digest=M22GPL4KXRZPDGNNUMIXYIFDG5JWLS37
url-0557,http://www.lps.ufrj.br:80/~neural_w/Documentation/index.html,http://www.lps.ufrj.br/~neural_w/Documentation/index.html,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2002-10-09T19:15:02Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:64ab180cf3fbc84ff92d4f49f078496dafed6c5553a7478571fc0e67f9ead053,410,2002-10-09,Wayback CDX capture 2002-10-09; archive is not current truth; CDX digest=VIGBJSKUZ2I6XCHEHZJEXVDNZTCRMSME
url-0558,http://www.lps.ufrj.br:80/~neural_w/Documentation/Links.html,http://www.lps.ufrj.br/~neural_w/Documentation/Links.html,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2004-08-06T11:08:00Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:dba7b1101ba5f1da2e811c0656bf58a880f317093d8a0705efa7283c86ba95e1,410,2004-08-06,Wayback CDX capture 2004-08-06; archive is not current truth; CDX digest=OVL6R2P3EHMVM2EKIHPQQJTHVJBP7IUY
url-0559,http://www.lps.ufrj.br:80/~neural_w/Documentation/Menu.html,http://www.lps.ufrj.br/~neural_w/Documentation/Menu.html,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2004-12-06T06:30:22Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:753dd5b6da04131a2fdd36bebcf42cdc3a4e5cef5c78bea6200c297199175cde,410,2004-12-06,Wayback CDX capture 2004-12-06; archive is not current truth; CDX digest=FKHEC2VKDKNWXWMOXW5XDYUDBDJTGHSE
url-0560,http://www.lps.ufrj.br:80/~neural_w/index.html,http://www.lps.ufrj.br/~neural_w/index.html,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2004-08-06T16:33:21Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:40da44a2f216b5782640e92c0635b756933b88a52a85ee58fdd70dddff5360ae,410,2004-08-06,Wayback CDX capture 2004-08-06; archive is not current truth; CDX digest=SX4V33SHU7LV72LRSHCKN4H2TB7PN3M2
url-0561,http://www.lps.ufrj.br:80/~neural_w/Tutorial/About.html,http://www.lps.ufrj.br/~neural_w/Tutorial/About.html,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2002-10-12T00:52:23Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:dd7427ff4665c945e26879effd99e519d65c8979bb15374346ecf3f65988f6b0,410,2002-10-12,Wayback CDX capture 2002-10-12; archive is not current truth; CDX digest=QNQ46LIRUSZ4ROFXAJWOBR26X6YMTS5C
url-0562,http://www.lps.ufrj.br:80/~neural_w/Tutorial/index.html,http://www.lps.ufrj.br/~neural_w/Tutorial/index.html,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2002-10-09T23:33:44Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:c2c4b68d3bdf9b8859d5540c5b47b575b62ec1f4ccbaad7d563d25a379c83283,410,2002-10-09,Wayback CDX capture 2002-10-09; archive is not current truth; CDX digest=RVE2FIFSYF6GWHDIGYIG4DD7UWGXCKI6
url-0563,http://www.lps.ufrj.br:80/~neural_w/Tutorial/Menu.html,http://www.lps.ufrj.br/~neural_w/Tutorial/Menu.html,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2002-10-11T14:49:06Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:e9103fbd9e89d549a6f5a7b6be7baf9b1e19bd790cf67a84de611c57883eba94,410,2002-10-11,Wayback CDX capture 2002-10-11; archive is not current truth; CDX digest=NNTONNOJCPJJBXSBGQEDQOBHC2AEZBI6
url-0564,http://www.lps.ufrj.br:80/~neural_w/Tutorial/NeuralNetworks.html,http://www.lps.ufrj.br/~neural_w/Tutorial/NeuralNetworks.html,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2002-10-11T19:13:50Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:fb67e615e1d85d9e3a2d0abf25c75501c8ac57e0aa567f5290af8cb58ea60437,410,2002-10-11,Wayback CDX capture 2002-10-11; archive is not current truth; CDX digest=2BV2JZM2O2SWUDK7OSVRYXOUJYSTNWBS
url-0565,http://www.lps.ufrj.br:80/~neural_w/Tutorial/ParticlePhysics.html,http://www.lps.ufrj.br/~neural_w/Tutorial/ParticlePhysics.html,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2002-10-11T19:15:12Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:e4a91a0ec4c690053e2ae0b5e01923195efee1b2d239ff15be6c8e67c6dd55b7,410,2002-10-11,Wayback CDX capture 2002-10-11; archive is not current truth; CDX digest=VT5KX7PS7PJQVWVKJV4TZCJVJLE6H7HZ
url-0566,http://www.lps.ufrj.br:80/~palas/,http://www.lps.ufrj.br/~palas,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2002-02-06T04:09:51Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:68437fc31678a919e9830e242b8c06096bb4d9e3c69b6341a9559a611c55d226,410,2002-02-06,Wayback CDX capture 2002-02-06; archive is not current truth; CDX digest=4QKF46P3GUEVKQGG7WV6OPVO5RY6WN3X
url-0567,http://www.lps.ufrj.br:80/~palas/amostra/amostra.htm,http://www.lps.ufrj.br/~palas/amostra/amostra.htm,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2002-09-03T07:26:27Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:d10d42dad393f95a5d94ca7652098650d97b30208ef2f83564ee9f8c17049abe,410,2002-09-03,Wayback CDX capture 2002-09-03; archive is not current truth; CDX digest=VPCI32FY65JF4RBNGZRRWI7UHC2FP4O6
url-0568,http://www.lps.ufrj.br:80/~palas/athena.htm,http://www.lps.ufrj.br/~palas/athena.htm,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2002-10-17T01:45:40Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:315c35c9683a62b4427b92f8f8512b8e251b436fda8db73b58453fa01ca182e9,410,2002-10-17,Wayback CDX capture 2002-10-17; archive is not current truth; CDX digest=A524CGWF6FQZIPT54KGV4RTDWSTD33BY
url-0569,http://www.lps.ufrj.br:80/~palas/diagbode/diagbode.htm,http://www.lps.ufrj.br/~palas/diagbode/diagbode.htm,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2002-06-03T09:59:40Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:664facce8788c1f5ba1ea5e2670f67db48699751f6ea5acb366f26a95de13542,410,2002-06-03,Wayback CDX capture 2002-06-03; archive is not current truth; CDX digest=BGLF4LZZTBJJMJN2UJY4SX6S4A6P6E7D
url-0570,http://www.lps.ufrj.br:80/~palas/dica.htm,http://www.lps.ufrj.br/~palas/dica.htm,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2002-04-14T08:18:08Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:373c5afe68d4ec7a087405ec273484474f1a4cb46a86c4323050ae2ccc968cfa,410,2002-04-14,Wayback CDX capture 2002-04-14; archive is not current truth; CDX digest=JPEILGEC547UFAOMS44XBVJU4A3JINFA
url-0571,http://www.lps.ufrj.br:80/~palas/discreto/discreto.htm,http://www.lps.ufrj.br/~palas/discreto/discreto.htm,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2002-10-16T22:32:50Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:3ee6d5f3f4398a2558e4031b960da07a2643dacacb3c769c3db74eb18d25741b,410,2002-10-16,Wayback CDX capture 2002-10-16; archive is not current truth; CDX digest=2S2LH4OHSKKYSDALRD3XX7LB7XX65N7Y
url-0572,http://www.lps.ufrj.br:80/~palas/eqdif/eqdif.htm,http://www.lps.ufrj.br/~palas/eqdif/eqdif.htm,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2002-10-17T16:04:52Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:40250c6421ee914accbb526a93d754d142d76424e6a797e931d664455c53a8bd,410,2002-10-17,Wayback CDX capture 2002-10-17; archive is not current truth; CDX digest=OJOCAJW2OXYSB3XCQN4TZ5TPEUTLMDYU
url-0573,http://www.lps.ufrj.br:80/~palas/eqdifer/eqdifer.htm,http://www.lps.ufrj.br/~palas/eqdifer/eqdifer.htm,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2002-10-16T22:27:59Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:68458eb1049e0aec6917130530c6e2de66bfd42660ac5a66570d14990a89fca9,410,2002-10-16,Wayback CDX capture 2002-10-16; archive is not current truth; CDX digest=AJVN2KKZ362EZN3HE6N67AGAFWOURUWE
url-0574,http://www.lps.ufrj.br:80/~palas/ferram/ferram.htm,http://www.lps.ufrj.br/~palas/ferram/ferram.htm,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2002-11-09T07:36:14Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:8f6da6525cbdcabb82a396924427cb25d99dc1a5b0f26ed74b96dee0ee91bab8,410,2002-11-09,Wayback CDX capture 2002-11-09; archive is not current truth; CDX digest=GPTGTR545W2OT5VE6BV7CUCYZDP7YLNP
url-0575,http://www.lps.ufrj.br:80/~palas/fft/algoritmo.htm,http://www.lps.ufrj.br/~palas/fft/algoritmo.htm,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2002-08-23T01:29:12Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:af38af7c2ba62e1136d679a0cc08a4c9236396a4db2a9ee078b3734ae8acc513,410,2002-08-23,Wayback CDX capture 2002-08-23; archive is not current truth; CDX digest=2X432P44PM6J4YL6VICFZOORNMLEICMK
url-0576,http://www.lps.ufrj.br:80/~palas/fft/desafio.htm,http://www.lps.ufrj.br/~palas/fft/desafio.htm,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2002-10-17T01:19:23Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:ca7f410f3f720a3264db8edc13010c0defc55cf0afc777e205dfc59ebd24a978,410,2002-10-17,Wayback CDX capture 2002-10-17; archive is not current truth; CDX digest=3576MFFR25JWMNLVG5IC3J4C5ZY3NDTU
url-0577,http://www.lps.ufrj.br:80/~palas/fft/enfoque.htm,http://www.lps.ufrj.br/~palas/fft/enfoque.htm,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2002-08-23T05:20:40Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:aa5dc808215668aef95b59adfec92dae5bc25cf4660c0816a433080ae6244887,410,2002-08-23,Wayback CDX capture 2002-08-23; archive is not current truth; CDX digest=CX5M5MMXZYHXSSBE6ZLP6D375JVCBNHP
url-0578,http://www.lps.ufrj.br:80/~palas/fft/fft.htm,http://www.lps.ufrj.br/~palas/fft/fft.htm,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2002-08-20T12:24:43Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:8b7e13ff41a697d2b0dce1e172344f534c2f97f3aaf09fc916246aca36d27d97,410,2002-08-20,Wayback CDX capture 2002-08-20; archive is not current truth; CDX digest=YNAYGGIU6EKSLV7CF4AGYAWGHVZVHR7D
url-0579,http://www.lps.ufrj.br:80/~palas/filtcas/filtcas.htm,http://www.lps.ufrj.br/~palas/filtcas/filtcas.htm,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2002-06-03T10:11:37Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:8f37147a1e5fe48f93268f050b9e69ce82756b73cb4ebee2c60e1ebe596cec13,410,2002-06-03,Wayback CDX capture 2002-06-03; archive is not current truth; CDX digest=YZQJ7SSMPRTDTLFNAH2RTQVQKSFW6OQ5
url-0580,http://www.lps.ufrj.br:80/~palas/ident/ident.htm,http://www.lps.ufrj.br/~palas/ident/ident.htm,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2002-06-03T10:14:25Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:41beb2ae037006078a560a48fe15aadb901ce884c50e5e201f5620a8134f8a6b,410,2002-06-03,Wayback CDX capture 2002-06-03; archive is not current truth; CDX digest=RKZ5IUEDHTDBIAZZPHOPXQ562GFCE7NI
url-0581,http://www.lps.ufrj.br:80/~palas/ident/mcaixa.htm,http://www.lps.ufrj.br/~palas/ident/mcaixa.htm,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2002-06-24T13:51:15Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:f0d5209a81c61cb1fdc71e1d88574e1bd439ef9b66948e9cb24956f860762300,410,2002-06-24,Wayback CDX capture 2002-06-24; archive is not current truth; CDX digest=E4WJHWUHLJWCZ7K4RJWT6BVLPVRQXOYD
url-0582,http://www.lps.ufrj.br:80/~palas/impulso/impulso.htm,http://www.lps.ufrj.br/~palas/impulso/impulso.htm,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2002-09-03T07:27:07Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:34b36eea673f9ccf7c794200273a59fbbd79b15dd72ad7954220832f358143d1,410,2002-09-03,Wayback CDX capture 2002-09-03; archive is not current truth; CDX digest=NZPXIYXD6R4NA46BQHIODZ6XUWDLDXUS
url-0583,http://www.lps.ufrj.br:80/~palas/index.htm,http://www.lps.ufrj.br/~palas/index.htm,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2002-10-17T01:27:13Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:1d46c59ec2bdc7180dbaf56204c6c1495426101a3435fa31570d792c6dfd4b02,410,2002-10-17,Wayback CDX capture 2002-10-17; archive is not current truth; CDX digest=4QKF46P3GUEVKQGG7WV6OPVO5RY6WN3X
url-0584,http://www.lps.ufrj.br:80/~palas/index01.htm,http://www.lps.ufrj.br/~palas/index01.htm,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2002-06-03T05:58:24Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:533195365852f867ede73eea6ba5278bde22640767d0b05024c15296839e99fb,410,2002-06-03,Wayback CDX capture 2002-06-03; archive is not current truth; CDX digest=DZ3Z6QSZKCCSL3PUHQHXEU2UUN54K7AS
url-0585,http://www.lps.ufrj.br:80/~palas/index2.htm,http://www.lps.ufrj.br/~palas/index2.htm,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2002-08-20T12:30:49Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:e2c04c0798076abfb64b1e4399967921293d4185d5ebda2618ccaa9579660bd0,410,2002-08-20,Wayback CDX capture 2002-08-20; archive is not current truth; CDX digest=VB3USOAW6AQRUSEIM7NDXFSV2HEPSVCN
url-0586,http://www.lps.ufrj.br:80/~palas/indexp.htm,http://www.lps.ufrj.br/~palas/indexp.htm,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2002-02-13T11:55:37Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:80450ee1c57f23631412fadc2d492a3eb3463e25ee00fbe898f9b27241f3abed,410,2002-02-13,Wayback CDX capture 2002-02-13; archive is not current truth; CDX digest=WZZYZVGJWGX23D3QPHGMP3IG2K3DQJ6Q
url-0587,http://www.lps.ufrj.br:80/~palas/intdifer/intdifer.htm,http://www.lps.ufrj.br/~palas/intdifer/intdifer.htm,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2002-09-03T07:28:57Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:1094fe9649881cfb94b14271e4272f7ddcfd72695d83309147196d4388125464,410,2002-09-03,Wayback CDX capture 2002-09-03; archive is not current truth; CDX digest=WXEBHS3MR7NL3XJ4YL6ERGFXQ4UP5LY4
url-0588,http://www.lps.ufrj.br:80/~palas/intdifer/pratica.htm,http://www.lps.ufrj.br/~palas/intdifer/pratica.htm,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2002-09-04T22:57:08Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:3e228aae85bb7b4bf51916a8af8e375f716bf6068e90a0260b1a4cf2923101fb,410,2002-09-04,Wayback CDX capture 2002-09-04; archive is not current truth; CDX digest=EJTWDD2DZNOWKUXOGAMIS7KHES6WKNFN
url-0589,http://www.lps.ufrj.br:80/~palas/menu.htm,http://www.lps.ufrj.br/~palas/menu.htm,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2002-10-17T01:32:51Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:7ece8306012d908a5443e7135591e897bc0bdcbfe1625a838c1b0887169490d5,410,2002-10-17,Wayback CDX capture 2002-10-17; archive is not current truth; CDX digest=MDAAYVERF7PSWD6IDCONFJNSB4ZNYNA7
url-0590,http://www.lps.ufrj.br:80/~palas/respdeg/r_teste.htm,http://www.lps.ufrj.br/~palas/respdeg/r_teste.htm,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2002-06-25T13:30:19Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:7af472ecdb499157ea8bfd7332673d2577a4e905f411786d2303531cabcbf178,410,2002-06-25,Wayback CDX capture 2002-06-25; archive is not current truth; CDX digest=RYY2LOY4J7EULZWUZWQTKTMNBDUID4RD
url-0591,http://www.lps.ufrj.br:80/~palas/respdeg/respdeg.htm,http://www.lps.ufrj.br/~palas/respdeg/respdeg.htm,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2002-06-03T10:26:34Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:e9b1c2c216ded5514761309296c8d62b7f37f12a0c88d1d839ca5053874c9118,410,2002-06-03,Wayback CDX capture 2002-06-03; archive is not current truth; CDX digest=KLBXSAJGBLDHF3DMOZMT6WTEGXIZTCFV
url-0592,http://www.lps.ufrj.br:80/~palas/series/series.htm,http://www.lps.ufrj.br/~palas/series/series.htm,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2002-09-03T01:17:50Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:f616e1c897aaf0806cc7335e320f90d82220f18929f4485e3fca35566c7c2df6,410,2002-09-03,Wayback CDX capture 2002-09-03; archive is not current truth; CDX digest=ZCYQKYAWMPKUXQHP4CX7U3KNB4TLQRJU
url-0593,http://www.lps.ufrj.br:80/~palas/sfourr/sfourr.htm,http://www.lps.ufrj.br/~palas/sfourr/sfourr.htm,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2003-02-22T23:32:28Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:f5801df55b4c94e6f8eab59e972f186c882138b759cdbdb386683f881d267cec,410,2003-02-22,Wayback CDX capture 2003-02-22; archive is not current truth; CDX digest=E65YHGVMPKSGMANINTKKFF2NIHHV7IG2
url-0594,http://www.lps.ufrj.br:80/~palas/sinton/sinton.htm,http://www.lps.ufrj.br/~palas/sinton/sinton.htm,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2002-06-03T10:28:14Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:968c19f817aa2bd6fef61b834e6886534a3af6defab49f2b54b4a5e906b53e58,410,2002-06-03,Wayback CDX capture 2002-06-03; archive is not current truth; CDX digest=L3PLAGII75OX3YYE4WEWSZYWM2RNQ6YU
